,Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Salary_Range,Salary_Type,Year_Experience,Seniority,Category,Requirements
10,[b'MCF-2020-0072203'],[b'Full Time'],[b'Data Engineer'],[b'PUMAS AUTOMATION &amp; ROBOTICS PTE LTD'],[b'Posted 26 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$6,000</span></div>']",[b'Monthly'],[b'2 years  exp'],[b'Professional'],"[b'Consulting, Engineering, Information Technology']","['\nDevelop and design the architecture for IIoT data ingestion and processing to build smart factory solutions.\nProvide our customers and the team with data analytics and intelligence.\nEngineer and deploy scalable infrastructure and big-data tools to enable applications such as real-time abnormally detection and predictive capabilities.\n, \nBackground in computer science or engineering.\nAbility to pull data from many different sources, analyze, extract, normalize, and organize \xa0\xa0\xa0\xa0\xa0relevant information.\nDeep knowledge of descriptive, diagnostic, predictive and prescriptive data analytics.\nIndustry experience in data science and analysis, exposure to structured, semi-structured and non-structured data.\nGood knowledge of Python and analytics libraries. Additional knowledge in web technologies JavaScript, REST, Java and .net is a plus.\nGood understanding of software development life cycle, from defining user requirements to \xa0\xa0\xa0\xa0\xa0testing and deployment.\nSound knowledge of Machine Learning (ML), building Deep Learning (DL) models a plus.\nExperience with manufacturing data a plus.\nExposure to Big data technology eg. Cassandra, Hadoop, Apache Spark.\nPrevious exposure to IaaS platforms such as Azure, Google and AWS.\n']"
11,[b'MCF-2020-0071969'],"[b'Contract, Full Time']",[b' Senior Research Engineer (Computer Science)'],[b'NANYANG TECHNOLOGICAL UNIVERSITY'],[b'Posted 26 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$5,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$8,250</span></div>']",[b'Monthly'],[b'5 years  exp'],[b'Manager'],[b'Information Technology'],"['\nDesign and implement natural language processing (NLP) algorithms and models for semantic analysis, e.g., topic modeling, embedding, named-entity recognition, coreference resolution and parsing, and ontology and knowledge graph constructions\nApplication of NLP in knowledge and information retrieval (IR) and relevancy ranking with spatiotemporal consideration\nConduct “translational” research to apply the state-of-the-art solutions at scale for real world challenges\nDocumentation and scientific reporting\nMentoring junior staff\n, \nPhD in computer science\nMinimum 5 years software development experience\nExperience and excellent research background in NLP\nPassionate about NLP and AI related research, innovations and their applications\nProficient in one or more programming languages (e.g., Python, C/C++, etc.) and research packages/modules\nExperience in large-scale text processing and analytics\nGood track records in publication\n']"
12,[b'MCF-2020-0071735'],[b'Full Time'],[b'Physiotherapist'],[b'CITY OSTEOPATHY &amp; PHYSIOTHERAPY TWO PRIVATE LIMITED'],[b'Posted 26 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$8,000</span></div>']",[b'Monthly'],[b'4 years  exp'],[b'Professional'],[b'Healthcare / Pharmaceutical'],['']
13,[b'MCF-2020-0071722'],[b'Full Time'],[b'Physiotherapist'],[b'MOH HOLDINGS PTE LTD'],[b'Posted 26 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$6,660</span></div>']",[b'Monthly'],[],[b'Fresh/entry level'],[b'Medical / Therapy Services'],['']
14,[b'MCF-2020-0071295'],[b'Full Time'],[b'Senior Client Services Manager'],[b'ORACLE CAPAC SERVICES UNLIMITED COMPANY (SINGAPORE BRANCH)'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$10,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$15,000</span></div>']",[b'Monthly'],[b'10 years  exp'],[b'Professional'],[b'Information Technology'],['']
15,[b'MCF-2020-0071286'],[b'Full Time'],[b'Client Services Manager'],[b'ORACLE CAPAC SERVICES UNLIMITED COMPANY (SINGAPORE BRANCH)'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$10,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$15,000</span></div>']",[b'Monthly'],[b'10 years  exp'],[b'Professional'],[b'Information Technology'],['']
16,[b'MCF-2020-0071063'],[b'Full Time'],[b'Maintenance Supervisor'],[b'BLUGRAPH TECHNOLOGIES PTE. LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$1,800</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$4,500</span></div>']",[b'Monthly'],[b'2 years  exp'],[b'Junior Executive'],[b'Engineering'],['']
17,[b'MCF-2020-0070921'],"[b'Permanent, Full Time']",[b'Digital Onsite Engineer'],[b'HERAEUS MATERIALS SINGAPORE PTE. LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$5,000</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Executive'],[b'Information Technology'],"['\nUnderstand Industry 4.0 needs of customers and implement relevant IOT technology in shopfloor environment\nWork on shopfloor machine integration to IOT platform and provide consulting to the customer to analyze machine data\nEngage with global cross-functional teams (namely customers, IOT/Digital Factory, IT infrastructure) to identify potential digitalization possibilities that bring value to business and lead projects right from prototyping to solution implementation\nInspire regional teammates and customers for digitalization and conduct training to build digital knowledge\nProvide support of Client Windows Operating Systems, Office Applications and IT related services\nResponsible for the local site level Network Switch Room which includes WAN link and network infrastructure equipment\nCascade IT communication to local site users\nCollect local management and user feedback on IT services and provide inputs to the leadership team continuously improve IT services\nContinuous monitoring of operations and proactive development to improve user experience\nSupport onsite infrastructure project rollouts\nRecommend solution and ideas for improvement and optimization\n']"
18,[b'MCF-2020-0070956'],[b'Full Time'],[b'Lead Mechatronics Engineer'],[b'TERRA SOL PRIVATE LIMITED'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$6,500</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Middle Management'],[b'Engineering'],['']
19,[b'MCF-2020-0070887'],"[b'Permanent, Full Time']",[b'Senior Manager'],[b'SINGTEL MOBILE SINGAPORE PTE. LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$8,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$12,000</span></div>']",[b'Monthly'],[b'8 years  exp'],[b'Manager'],[b'Marketing / Public Relations'],"['\nAssist in preparing strategic plan for roaming business by analyzing trends and forecast.\nDefine, develop and implement business planning including budgeting and forecasting for roaming business.\nMaintain in-depth knowledge of market dynamics such as competitor analysis, market share, and growth projections.\nIdentify business problems and provide recommendations for improvements.\nUnderstand business direction and needs and develop solutions, roadmaps and assessment of potential business impacts.\nManage roaming commercial with roaming operators worldwide including negotiate IOT, develop business case, prepare agreements and monitor traffic so as to maximize net payment position for Singtel.\nHandle roaming operation including manage data clearing house for roaming TAP file exchange, financial settlement with all roaming partners, implementing special IOT on TAP file, handle accrual for commercial arrangement with all roaming partners, produce monthly accrual and usage reports.\n, \nRecognized University Degree in Business / Marketing / Engineering or related discipline.\nMinimum 8 years working experiences in the field of Marketing and Analysis. \xa0Telecom industry and roaming services operation experiences will be an advantage.\nSharp analytical skill with strong sense on market sentiments and competitions.\nSelf-starter, strong team-player who is task and goal oriented, customer focused, flexible, with a very keen attention to detail and able to work independently in an ambiguous and dynamic environment.\nEffective communication and people engagement skills.\nComfortable with financial valuation and product profitability analysis based on business valuations and financial analysis.\nFrequent Travel is required.\n']"
20,[b'MCF-2020-0071580'],[b'Permanent'],[b'Engineer (Digital Systems) #SGUnited Jobs'],[b'PSA CORPORATION LIMITED'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,400</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$6,400</span></div>']",[b'Monthly'],[],[b'Executive'],[b'Engineering'],['\nDegree in Electrical or Electronics Engineering\nPreference will be given to those with relevant working experience on digital systems\n']
21,[b'MCF-2020-0071354'],[b'Full Time'],[b'Senior Lecturer'],[b'SINGAPORE UNIVERSITY OF SOCIAL SCIENCES'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$7,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$12,000</span></div>']",[b'Monthly'],[b'7 years  exp'],[b'Professional'],[b'Education and Training'],"[""\nPh.D. degree holder in a relevant discipline. Ph.D candidates nearing completion will also be considered.\nCandidate with teaching and/or working experience in the relevant area will have an added advantage.\nIn the area of Finance, candidates with a Chartered Financial Analyst (CFA) qualification or those in the area of Fintech, crytocurrency and digital banking will have an added advantage.\nIn the area of Accountancy, candidates with a Chartered Accountant of Singapore qualification (or equivalent professional qualification) and at least a Master's degree in a relevant area will also be considered.\nIn the area of Business Law, candidates with a Bachelor's degree in Law and at least 5 years of relevant working experience will also be considered.\n""]"
22,[b'MCF-2020-0071348'],[b'Full Time'],[b'Lecturer'],[b'SINGAPORE UNIVERSITY OF SOCIAL SCIENCES'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$5,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$10,000</span></div>']",[b'Monthly'],[b'5 years  exp'],[b'Professional'],[b'Education and Training'],"[""\nPh.D. degree holder in a relevant discipline. Ph.D candidates nearing completion will also be considered.\nCandidate with teaching and/or working experience in the relevant area will have an added advantage.\nIn the area of Finance, candidates with a Chartered Financial Analyst (CFA) qualification or those in the area of Fintech, crytocurrency and digital banking will have an added advantage.\nIn the area of Accountancy, candidates with a Chartered Accountant of Singapore qualification (or equivalent professional qualification) and at least a Master's degree in a relevant area will also be considered.\nIn the area of Business Law, candidates with a Bachelor's degree in Law and at least 5 years of relevant working experience will also be considered.\n""]"
23,[b'MCF-2020-0071221'],[b'Full Time'],[b'Software Developer (.net Developer)'],[b'ROYCEMEDIA TECHNOLOGIES PTE. LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$2,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$3,500</span></div>']",[b'Monthly'],[b'1 year  exp'],[b'Senior Management'],[b'Design'],['']
24,[b'MCF-2020-0071077'],[b'Full Time'],[b'AWS Cloud Solutions Engineer'],[b'BLUGRAPH TECHNOLOGIES PTE. LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$6,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$9,500</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Professional'],[b'Engineering'],['']
25,[b'MCF-2020-0071535'],"[b'Permanent, Full Time']",[b'Principal Mechanical Design Engineer'],[b'SECRETLAB SG PTE. LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$7,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$11,000</span></div>']",[b'Monthly'],[b'5 years  exp'],[b'Senior Management'],"[b'Consulting, Design, Engineering, Manufacturing']","[""\nDesign innovative concepts to solve & improve on ergonomic & assembly issues.\nDrafting designs in CAD (Solidworks)\nPrototype & test the concepts to verify their functionality, performance & durability.\xa0\nWork closely with the design team to develop their ideas into plausible concepts. \xa0\nDesign For Manufacturing & Assembly (DFX)\nOutput all relevant files and documentation for our suppliers (CAD & Engineering Drawings)\nAdvise relevant teams on materials & manufacturing processes.\nWork with external engineering consultancies for specialist engineering projects.\xa0\nAssist the project managers with the communication of product specifications with our suppliers.\nAssist quality and reliability engineers to identify and propose solutions for product failures.\xa0\nTravel to the factory when necessary\n, \nA degree in Mechanical Engineering or equivalent\nA minimum of 5 to 10 years of working experience as a mechanical design engineer, preferably in the consumer furniture space.\xa0\nHigh level of proficiency in CAD (Solidworks, pro-e, inventor)\nAn expert in a wide range of manufacturing processes and materials\nExtensive first-hand experience working at contract manufacturers and their suppliers\nVery hands-on with prototyping and testing\nHave a very creative yet pragmatic approach to design engineering\n, \nKnowledge of our company's industry\xa0\nA keen eye for good design\nFluent in English & Mandarin (in order to liaise with suppliers)\n, \nBased in Singapore but with exposure to international markets\xa0\nFlexible hours, annual leaves, etc.\n""]"
