,Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Salary_Range,Salary_Type,Year_Experience,Seniority,Category,Requirements
10,[b'MCF-2020-0058800'],"[b'Permanent, Full Time']",[b'Health Assistant'],[b'Bishan Home for the Intellectually Disabled'],[b'Posted 10 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$1,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$1,200</span></div>']",[b'Monthly'],[b'1 year  exp'],[b'Non-executive'],[b'Healthcare / Pharmaceutical'],['']
11,[b'JOB-2019-0178175'],[b'Full Time'],"[b'Laboratory Officer, DNA Profiling Lab']",[b'Health Sciences Authority'],[b'Posted 10 Mar 2020'],"[b'<span class=""f5-5 i fw4 gray"">Salary undisclosed</span>']",[b''],[],[b''],"[b'Healthcare / Pharmaceutical, Public / Civil Service']","[' Examination/screening of articles and swabs for biological fluids. Perform chemical and serological tests.\xa0 Assist scientists in developing/validating new technologies/methods. Assist in laboratory duties such as equipment maintenance, maintaining inventory, purchase of consumables and preparation of laboratory reagents/supplies. Assist in laboratory quality assurance duties such as verification of quality control standards and conduct of basic performance checking tests. Conduct laboratory research project in biochemistry/molecular biology area under supervision. ,  Diploma in a Biology/Biomedical Science/Biotechnology (or equivalent) from a recognized polytechnic. Good communication and interpersonal skills.\xa0 Ability to work effectively with people of different\xa0backgrounds. Ability to work independently as well as in a team.\xa0 Keen eye for detail. ']"
12,[b'MCF-2020-0058356'],[b'Full Time'],[b'Technical Support Engineer'],[b'ADDVALUE INNOVATION PTE LTD'],[b'Posted 09 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$4,000</span></div>']",[b'Monthly'],[b'2 years  exp'],[b'Executive'],[b'Engineering'],['']
13,[b'MCF-2020-0058535'],"[b'Permanent, Full Time']",[b'Data Science Engineer'],[b'CAPITA PTE. LTD.'],[b'Posted 09 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$6,500</span></div>']",[b'Monthly'],[b'2 years  exp'],[b'Professional'],[b'Information Technology'],['']
14,[b'MCF-2020-0058475'],[b'Permanent'],[b'Chief Product Officer'],[b'IGLOOHOME PTE. LTD.'],[b'Posted 09 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$10,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$14,000</span></div>']",[b'Monthly'],[b'10 years  exp'],[b'Manager'],[b'Information Technology'],['']
15,[b'MCF-2020-0058364'],[b'Full Time'],[b'Product Engineer'],[b'ADDVALUE INNOVATION PTE LTD'],[b'Posted 09 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$4,000</span></div>']",[b'Monthly'],[b'2 years  exp'],[b'Executive'],[b'Engineering'],['']
16,[b'MCF-2020-0057970'],[b'Full Time'],[b'Solution Architect SMART MFG &amp; AI'],[b'MICRON SEMICONDUCTOR ASIA OPERATIONS PTE. LTD.'],[b'Posted 09 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$7,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$13,500</span></div>']",[b'Monthly'],[b'5 years  exp'],[b'Junior Executive'],[b'Engineering'],"['\nDesign and architect scalable production-ready advanced analytic and data science solutions.\nImplement solutions that eliminate or minimize technical debt through a well-designed architecture, data model, and lifecycle\nBring together and share best-practice knowledge among the data science and solution architect community\nCoach, mentor, and help develop data engineers and data scientist\n, \n5+ years’ developing, delivering, and/or supporting data science, advanced analytics, or business intelligence solutions\n10+ years’ experience in infrastructure and database architecture\nExperience working with Big Data platforms such as Hadoop, Spark and Snowflake\nPresentation skills with a high degree of comfort speaking with management and developers.\nDemonstrated ability to lead multi-functional groups, with diverse interests and requirements, to a common objective\nDemonstrable ability to adapt to new technologies and learn quickly\nGood communication skills, with a track record of significant direct interaction and peer leadership with partners across the company\nStrong analytical and problem-solving skills\nStrong written communication skills\n']"
17,[b'MCF-2020-0057894'],[b'Full Time'],[b'Solution Architect SMART MFG &amp; AI'],[b'MICRON SEMICONDUCTOR ASIA OPERATIONS PTE. LTD.'],[b'Posted 09 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$7,500</span></div>']",[b'Monthly'],[b'10 years  exp'],[b'Junior Executive'],[b'Engineering'],"['\nDesign and architect scalable production-ready advanced analytic and data science solutions.\nImplement solutions that eliminate or minimize technical debt through a well-designed architecture, data model, and lifecycle\nBring together and share best-practice knowledge among the data science and solution architect community\nCoach, mentor, and help develop data engineers and data scientist\n, \n5+ years’ developing, delivering, and/or supporting data science, advanced analytics, or business intelligence solutions\n10+ years’ experience in infrastructure and database architecture\nExperience working with Big Data platforms such as Hadoop, Spark and Snowflake\nPresentation skills with a high degree of comfort speaking with management and developers.\nDemonstrated ability to lead multi-functional groups, with diverse interests and requirements, to a common objective\nDemonstrable ability to adapt to new technologies and learn quickly\nGood communication skills, with a track record of significant direct interaction and peer leadership with partners across the company\nStrong analytical and problem-solving skills\nStrong written communication skills\n']"
18,[b'JOB-2020-0000683'],[b'Permanent'],[b'Senior Manager / Manager / Assistant Manager (Built Environment) - 2-year contract'],[b'INFO-COMMUNICATIONS MEDIA DEVELOPMENT AUTHORITY'],[b'Posted 09 Mar 2020'],"[b'<span class=""f5-5 i fw4 gray"">Salary undisclosed</span>']",[b''],[b'2 years  exp'],[b'Executive'],"[b'Information Technology, Public / Civil Service']","[' Identify suitable digital technologies and trends relevant for the Built Environment sector, including AI, IoT, AR/VR and 5G. Work with industry partners and government agencies to develop suitable initiatives to translate these technologies for the BE cluster, such as data sharing platforms, technology pilots and standards development. Work with tech companies and BE companies to jointly develop and proliferate the use of digital technologies, in Singapore and internationally. ,  Background in ICT, Engineering, Architecture or similar disciplines. Keen interest and aptitude for applying technologies to solve problems and learning about emerging technologies while understanding business models and commercial feasibility Demonstrated track record in problem-solving and partnership building Experience in ICT or Built Environment sector will be an asset ']"
19,[b'MCF-2020-0058485'],"[b'Permanent, Full Time']",[b'Facilities Executive (1-year contract /  US MNC /  Medical Device)'],[b'GMP RECRUITMENT SERVICES (S) PTE LTD'],[b'Posted 09 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$2,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$2,600</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Senior Executive'],[b'Engineering'],['']
20,[b'MCF-2020-0058355'],[b'Contract'],[b'Project Officer (Biotechnology Equipment)'],[b'GMP TECHNOLOGIES (S) PTE LTD'],[b'Posted 09 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$2,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$2,600</span></div>']",[b'Monthly'],[b'2 years  exp'],[b'Junior Executive'],[b'Manufacturing'],"['\nKnowledge on Operation of Facilities and Equipment’s\nSupervising the execution of maintenance activities as per schedule\nRespond to and trouble-shoot operational issues\nSupport turnkey and infrastructure upgrading projects\nAbility to execute small-medium scale projects\nCoordinate and supervise vendors on day to day scopes at project sites\nLiaison with end users on project specification and requirement\nAbility to support and execute validation and documentation for all projects\nTakeover documents from relevant parties and conduct handover to end users\nEnsure safety and environmental compliance\nAd-hoc assignment by supervisor\n, \n3 to 5 years’ relevant working experience, preferably in manufacturing or Biotechnology facilities environment.\nMust be prepared to work overtime when necessary, and ability to be on 24 hr standby\nProficiency of software applications programs such as MS Excel, MS Word, MS Power point, Auto-Cad will be advantageous\nAbility to work independently and with all levels\nMust be committed and good team player\nNITEC/Higher Nitec/Diploma in Electrical/Mechanical Engineering or related discipline\n']"
21,[b'MCF-2020-0058343'],"[b'Permanent, Full Time']",[b'Senior Securities Executor #149674'],[b'CREDIT SUISSE AG'],[b'Posted 09 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$7,800</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$15,000</span></div>']",[b'Monthly'],[b'5 years  exp'],[b'Senior Executive'],[b'Banking and Finance'],"['\nWorking in the execution hub in Singapore you will handle orders from internal and external clients across the bank’s various booking centers in Asia Pacific.\nEnsure efficient and timely management of orders, execution of transactions and reporting of trades in Equities, Fixed Income, Mutual Funds, Hedge Funds, Listed Options as well as structured products and OTC derivatives.\nUnderstand the overall best execution frameworks, which are applicable to above asset classes and rigorously adhere to the best execution commitments given to our clients and established standards.\nTo contribute and continuously help to improve the relevant order and execution processes across the different product classes and client types.\nTo liaise with external intermediaries for execution of orders, settlement of trades and building positive relationships;\n, \nTo provide a high quality of service to clients (DAC) of the private bank in order to assist the RM team deliver the revenue targets in alignment with the business objectives.\nKnow your clients, regularly interact with top internal and external clients to understand their requirements and needs in our services and provide relevant feedback to your management.\nTo keep abreast with the relevant product knowledge, market intelligence and ensure that agreed service scope can be uphold.\n, \nAdhere to execution standards and arrangements in accordance with applicable policies and guidelines.\nEnsure that all compliance and legal guidelines are adhered to and mitigation strategies followed in case of mishaps.\nMaintain a symbiotic relationship with various business associates within PB APAC and external parties (brokers, counterparties, operations, IT, etc).\nAssume role of expert and provide expertise / support for projects or new initiatives.\n, \nYou hold a Bachelor’s Degree.\n5 to 7 years’ of equivalent work experience in Securities Execution – experience in OTC Derivatives Execution is a plus.\nProficiency of the financial markets you will be actively trading in.\nQualifications in CACS Paper 1 & 2, FMRP, CMFAS Module 1B, 6 and 6A will be required.\nAble to work during public holidays and rotating night shift.\nPossess good interpersonal and written and verbal communication skills and are meticulous and an excellent collaborator. Self-starter, with outstanding motivation and ability to work independently.\nWilling to contribute in improving the processes as well as order management infrastructure and providing an overall outstanding and more efficient value proposition towards our clients.\nYou are ambitious, dedicated, hardworking and can work on own initiative whilst also working collaboratively and deliver on time with a high level of integrity, sense of urgency, attention to detail and quality standards.\n']"
22,[b'MCF-2020-0058228'],[b'Full Time'],[b'Clinical Operations Manager '],[b'MOLEAC PTE. LTD.'],[b'Posted 09 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$5,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$6,000</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Manager'],[b'Healthcare / Pharmaceutical'],"['\nManages study operational plan and CRO activities, including project timelines & quality of deliverables, and managing approved trial budget(s) throughout the life of the assigned clinical trial(s)\nParticipates in the selection of study vendors for assigned studies\xa0\nMaintains frequent and meaningful contact with CROs to assess performance and provide guidance as needed\nReviews and refines clinical operational plans including the study monitoring plan and other plans as needed\xa0\nCoordinates internal and external clinical development activities of all team members involved in the design and conduct of assigned clinical trials\xa0\nContributes to relevant study documentation including clinical protocols, statistical analysis plan, clinical study reports as well as operational plans (CMP, DMP)\nDevelop and manage study timelines (including recruitment) and may develop and manage program timelines\nParticipates in the selection of investigational sites with input from Clinical/Medical operations and vendors\xa0\nAssists with protocol design and medical issue resolution\nProactively identifies project risks and resolves with some supervision\nParticipates in study data review and other review activities as assigned\xa0\nOversees clinical trial sites’ adherence to pertinent regulations through review of monitoring reports, CQA-GCP audit report, communications with investigators, study site personnel, CRAs, and other CRO/designee personnel\xa0\nLeads ongoing review of data to ensure GCP\nOversees the submission of trial-related and essential documents to the Trial Master File\nIdentifies and provides solutions to clinical trial issues and/or risks\xa0\nRepresents Clinical Operations in cross-functional initiatives, as assigned by management, and may act on behalf of team when designated\nProvide or facilitate training to clinical study teams on assigned protocol specific topics\nWork closely with other teams in the organization, e.g. quality, regulatory, etc.\nProvide input into non-project related activities and development of department processes, procedures, and guidelines as requested\n, \nBS or Master’s Degree in nursing, life science, or related field (or equivalent experience)\xa0\nMinimum of 3 years of clinical research experience (at least 1 of which are as a Project Manager) for clinical studies at a CRO and/or pharmaceutical/biotech organization\xa0\nPrevious experience negotiating vendor/site contracts and managing the budget\nThorough understanding of FDA, ICH and GCP guidelines\nProven track record showing clear proficiency in clinical project management skills\xa0\nProven complex problem-solving skills\xa0\nSolid vendor management skills, e.g. CRO, laboratory & clinical supply logistics\nBroad understanding of clinical operations related to clinical development functions\xa0\nDetailed understanding of all aspects of clinical protocol design and implementation & overall drug development • Ability to effectively interface with medical personal at clinical site(s)\nAbility to lead multi-disciplinary, cross-functional team leadership and participation skills\xa0\nExcellent interpersonal, verbal and written communication skills are essential in this collaborative work environment\nProficiency with computer programs including Microsoft Office suite and Microsoft Project\xa0\nAbility and willingness to travel internationally\xa0\n']"
23,[b'MCF-2020-0058035'],"[b'Permanent, Full Time']",[b'Account Manager'],[b'LIFE TECHNOLOGIES HOLDINGS PTE. LTD.'],[b'Posted 09 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$5,000</span></div>']",[b'Monthly'],[b'2 years  exp'],[b'Senior Executive'],[b'Sales / Retail'],"['\nManage sales territories to sell products, instruments and services.\nMonitor and analyze the sales data of local market.\nUse of various tools including digital solutions, cold calling, visiting customers, road shows and exhibitions, organizing seminar/ workshop to drive sales\nUnderstand and communicate customer requirements and interact with customers, grow new clients as well as manage and retain the current customer base. Responsible for maintaining and developing customer relationships and on-going sales-related initiatives to achieve business objectives.\nProvide required support to team sales & marketing plans and activities. Responsible for collect marketing information, especially competitive information.\nServe also as the point of contact for pre-sales support issues, and post-sales support issues, including status of complaints/problems, special deals, follow-up with customers’ orders, etc.\nResponsible for basic technical support and application driven business growth\nDevelop and execute sales strategies and plans in promoting products\nEvaluate customer needs and market information\nKeep customers updated on relevant business trend, products and activities\nTo handle key/target customers assigned\n, \nPossess a Degree in Science, preferably in Biochemistry / Biotechnology / Biomedical Science or related fields\nAt least 2 years working experience within Life science industry, prior knowledge of the academic and government research institute accounts will be an advantage\nGood communication and presentation skills\nDetail oriented, well organized, self-motivated, highly driven and result oriented.\nProactive, take initiative and willing to go the extra mile\nPleasant personality and good influencer\nAbility to collaborate, network and possess teamwork skills with both internal and external customers.\nAbility to work under pressure, positive attitude, multi-task, prioritize and goal-focused.\n']"
24,[b'MCF-2020-0057971'],[b'Full Time'],[b' Lactation Therapist cum Counsellors'],[b'REJOICE PREGNANCY'],[b'Posted 09 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$1,800</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$3,600</span></div>']",[b'Monthly'],[],[b'Fresh/entry level'],"[b'Consulting, Customer Service, Education and Training, Healthcare / Pharmaceutical']",['']
25,[b'MCF-2020-0057568'],[b'Permanent'],[b'Physiotherapist '],[b'CITY OSTEOPATHY &amp; PHYSIOTHERAPY THREE PRIVATE LIMITED'],[b'Posted 09 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$8,000</span></div>']",[b'Monthly'],[b'4 years  exp'],[b'Professional'],[b'Healthcare / Pharmaceutical'],['']
26,[b'MCF-2020-0057565'],[b'Full Time'],[b'Physiotherapist'],[b'MOH HOLDINGS PTE LTD'],[b'Posted 09 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$6,600</span></div>']",[b'Monthly'],[],[b'Fresh/entry level'],[b'Medical / Therapy Services'],['']
