,Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Salary_Range,Salary_Type,Year_Experience,Seniority,Category,Requirements
10,[b'MCF-2020-0072032'],[b'Full Time'],[b'Senior Accountant'],[b'WOODPECKER ASIA TECH PTE. LTD.'],[b'Posted 26 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$5,000</span></div>']",[b'Monthly'],[b'5 years  exp'],[b'Senior Executive'],[b'Accounting / Auditing / Taxation'],"['\nHandle full spectrum of finance and accounting matters, including monthly accounts closing and management reporting.\nPreparation of monthly balance sheet schedules and follow up with a necessary action.\nMonitor and maintain a healthy working capital, e.g. Receivables.\nBusiness partner function: monitor the result of business activities, analyse and identify variances and initiate corrective actions, provide advice and insight.\nSpearhead the credit control function.\nSupport business units in annual budgeting, quarterly forecast and planning.\nAssist in tax matters including GST, VAT and VAT.\nReview work processes, policies and procedures, identify areas for improvements and rectify internal control weaknesses to enhance the efficiency of the company.\nSupport the set-up of new overseas companies, branches and new strategies.\nBe a change agent and drive a culture of continuous process improvements within the team.\nBe focus on business critical areas such as cash optimisation, business performance metrics/KPIs and transition to paperless transactional process.\nComplete ad-hoc projects and tasks as assigned.\nWork hands-on and share knowledge between team members.\n, \nAt least 5 years accounting experience preferably in an IFRS environment.\nBachelor or equivalent Degree in Accountancy or Finance.\nProficient with MS Excel and SAP B1 (or a similar SAP product).\nExperience with banking software where HSBCNet will be an advantage.\nStrong English language proficiency.\nTech savvy.\nExperience with a CPA Audit firm will be an advantage.\nExperience in an international, multicurrency environment and financial institution will be a big plus.\n, \nAbility and desire to work in a fast-paced environment with ever changing priorities.\nSolution-driven and results focused.\nBusiness mindset.\nDetailed, pro-active, resourceful, analytical and creative.\nAbility to work collaboratively in an international setting.\nGood time management and prioritization skills.\nWilling to go the extra mile.\n']"
11,[b'MCF-2020-0071117'],"[b'Permanent, Full Time']",[b'Lead Data Scientist (Fintech)'],[b'MANPOWER STAFFING SERVICES (SINGAPORE) PTE LTD'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$8,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$10,000</span></div>']",[b'Monthly'],[b'7 years  exp'],[b'Manager'],"[b'Consulting, Information Technology, Sciences / Laboratory / R&amp;D']","['\nLead the development and validation of high-impact statistical and machine learning quantitative models used to enhance product features and solutions of real-world issues\nContribute to product design and architecture planning of major systems and features\nGuide and mentor a multi-disciplined Data Science and Data Engineering team to forge a research-oriented and collaborative culture through innovative technology implementation at scale\nWork in a fast-paced environment with tight deliverable timeframes and able to communicate effectively with multiple stakeholders\n, \nWorking experience in Singapore needed\n7 or more years of relevant work experience including at least 1 year of exposure to payments, banking or FinTech\nMinimum Masters or PhD, or equivalent experience in a quantitative field (Computer Science, Mathematics, Engineering, Artificial Intelligence, etc.)\nAdvanced knowledge of statistical and machine learning models: Logistic Regression, Support Vector Machines, random forests, XGBoost, Deep Learning models (CNNs/RNNs)\nProficient in scikit-learn in Python, Pandas, Hadoop, Spark, SQL, etc.\nProficiency in using Amazon Web Services\nProficiency in using Neo4J, OrientDB, AllegroGraph, JanusDB, etc.\nAdditional advantage with proficiency in Natural Language Processing\nAdditional advantage with proficiency in using Keras, TensorFlow, Caffe, Torch/PyTorch, Spark MLlib, or any other Deep Learning framework\nTrack record in leading data science projects and delivering from end to end.\n']"
12,[b'MCF-2020-0070904'],[b'Full Time'],[b'Investor Relation Trainee | Fintech '],[b'VISIONAIRES RECRUITMENT AGENCY PRIVATE LIMITED'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$2,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$3,000</span></div>']",[b'Monthly'],[b'1 year  exp'],[b'Non-executive'],[b'Banking and Finance'],['']
13,[b'MCF-2020-0071296'],"[b'Permanent, Full Time']",[b'Chief Technology Officer'],[b'ASEAN FINANCIAL INNOVATION NETWORK LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$10,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$15,000</span></div>']",[b'Monthly'],[b'15 years  exp'],[b'Professional'],[b'Information Technology'],"['\nHave a higher degree in information technology, management or a related domain\nHave at least 15 years of experience in developing and managing complex and innovative service, product and technology innovations\nHave extensive exposure to and experience working with banking and financial services development in emerging and / or developing markets\nDemonstrate experience in implementing and overseeing complex open network architecture technology and services;\nDemonstrate practical experience and knowledge regarding recent development in API banking, FinTech, cloud-based banking as a service, data management\nExperience in systems, operational and cyber risk management and technology\nHand on experience of application development, agile development approaches and management\nThe candidate should possess good skills in the following areas:\nShow initiative and a strong ability to work in a unstructured start-up like environment\nExcellent team management skills\nProactive management and coordination in market infrastructure initiatives\nVery good communication skills\nAbility to collaborate effectively and autonomously across a diverse range of stakeholders and participating firms and organisations\nAbility to set up and manage internal infrastructure and systems\n, \nEnsure the secure and reliable development and operations of AFIN systems, technology and operations\nProtect the reputation and integrity of AFIN and its users against cyber-security, fraud and related technology and operational risks\nProvide thought leadership and subject matter expertise on technical issues with implication for FinTech and related regulation and policy\nSupport Users in their discovery, integration and usage of the AFIN services\n, \nOversee all aspects of the Engineering organisation, including technical strategy, technology architecture, best practices & technology stacks.\nDefine and manage the technology landscape and blueprint for entire solution stack.\nActively engage in sprint planning, delivery and managing the releases working collaboratively with the Product and UX/CX capabilities.\nProvide hands-on technology leadership to the engineering team, including expert technical guidance to all functional areas, including Product, Operations, Customer and Strategic Partnerships.\nDefine and implement best practices, processes, and procedures for software development, quality assurance, and maintenance.\nIdentify risks and opportunities for all planned and inflight projects\nLead the design and architecture of a platform that integrates into the ever-changing ecosystem of FinTechs and partners.\nBuild quality assurance and data protection processes.\nDefine, manage and track budgets and work plans\n']"
14,[b'MCF-2020-0071354'],[b'Full Time'],[b'Senior Lecturer'],[b'SINGAPORE UNIVERSITY OF SOCIAL SCIENCES'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$7,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$12,000</span></div>']",[b'Monthly'],[b'7 years  exp'],[b'Professional'],[b'Education and Training'],"[""\nPh.D. degree holder in a relevant discipline. Ph.D candidates nearing completion will also be considered.\nCandidate with teaching and/or working experience in the relevant area will have an added advantage.\nIn the area of Finance, candidates with a Chartered Financial Analyst (CFA) qualification or those in the area of Fintech, crytocurrency and digital banking will have an added advantage.\nIn the area of Accountancy, candidates with a Chartered Accountant of Singapore qualification (or equivalent professional qualification) and at least a Master's degree in a relevant area will also be considered.\nIn the area of Business Law, candidates with a Bachelor's degree in Law and at least 5 years of relevant working experience will also be considered.\n""]"
15,[b'MCF-2020-0071348'],[b'Full Time'],[b'Lecturer'],[b'SINGAPORE UNIVERSITY OF SOCIAL SCIENCES'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$5,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$10,000</span></div>']",[b'Monthly'],[b'5 years  exp'],[b'Professional'],[b'Education and Training'],"[""\nPh.D. degree holder in a relevant discipline. Ph.D candidates nearing completion will also be considered.\nCandidate with teaching and/or working experience in the relevant area will have an added advantage.\nIn the area of Finance, candidates with a Chartered Financial Analyst (CFA) qualification or those in the area of Fintech, crytocurrency and digital banking will have an added advantage.\nIn the area of Accountancy, candidates with a Chartered Accountant of Singapore qualification (or equivalent professional qualification) and at least a Master's degree in a relevant area will also be considered.\nIn the area of Business Law, candidates with a Bachelor's degree in Law and at least 5 years of relevant working experience will also be considered.\n""]"
16,[b'MCF-2020-0071337'],[b'Permanent'],[b'Product Manager \xe2\x80\x93 Customer Experience &amp; Human-Centered Design (CEHD)'],[b'AVALOQ ASIA PACIFIC PTE. LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$8,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$15,000</span></div>']",[b'Monthly'],[b'6 years  exp'],[b'Executive'],"[b'Consulting, Information Technology']","[""\nYour mission is to continuously understand the digital needs of our customers, own the end to end management of customer experience process and propose and design products that fit their needs and align with company plans and resources\nExercise all aspects of human-centred design thinking, including workshops, interviewing, requirements gathering, empathy mapping, creating service or solution blueprints for both clients and internal stakeholders\nWork with designers and engineers to inform and influence solutions that will delight and benefit users by ensuring a feedback loop from customer needs into product development.\nBe a key advocate for customers by working with sales & pre-sales teams to drive customer journey mapping activities, including working with various business units to map out the customer's journeys across all major and minor touchpoints in detail, identifying pain-points of the customers, and designing solutions to address the pain-points\nAbility to drive customer insights through data, primary research (user interaction), secondary research (surveys) and market trends (industry and market) that will feed into the product strategy and management process\n, \nAt least 6 years’ professional experience in a product manager and/or business designer role with a passion for championing customer and user experience, product design & technology disruption\nExperience in and/or a keen interest in leading design thinking concepts through curious and creative thinking with an ability to ask “why” and “why not”, developing innovative ideas and working out action-oriented details\nUniversity degree in Business, Marketing or Technology and/or degree/certification in business or strategic design, design thinking or other relevant qualification\nVery good analytical and problem-solving competency and one who can see projects through fruition\nStrong interpersonal & verbal/written communicate skills who can effectively communicate with all stakeholders\n""]"
17,[b'MCF-2020-0071330'],[b'Permanent'],[b'Product Manager \xe2\x80\x93 Customer Experience &amp; Human-Centered Design (CEHD) '],[b'AVALOQ SOURCING ASIA PACIFIC (SINGAPORE) PTE. LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$8,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$15,000</span></div>']",[b'Monthly'],[b'6 years  exp'],[b'Executive'],"[b'Consulting, Information Technology']","[""\nYour mission is to continuously understand the digital needs of our customers, own the end to end management of customer experience process and propose and design products that fit their needs and align with company plans and resources\nExercise all aspects of human-centred design thinking, including workshops, interviewing, requirements gathering, empathy mapping, creating service or solution blueprints for both clients and internal stakeholders\nWork with designers and engineers to inform and influence solutions that will delight and benefit users by ensuring a feedback loop from customer needs into product development.\nBe a key advocate for customers by working with sales & pre-sales teams to drive customer journey mapping activities, including working with various business units to map out the customer's journeys across all major and minor touchpoints in detail, identifying pain-points of the customers, and designing solutions to address the pain-points\nAbility to drive customer insights through data, primary research (user interaction), secondary research (surveys) and market trends (industry and market) that will feed into the product strategy and management process\n, \nAt least 6 years’ professional experience in a product manager and/or business designer role with a passion for championing customer and user experience, product design & technology disruption\nExperience in and/or a keen interest in leading design thinking concepts through curious and creative thinking with an ability to ask “why” and “why not”, developing innovative ideas and working out action-oriented details\nUniversity degree in Business, Marketing or Technology and/or degree/certification in business or strategic design, design thinking or other relevant qualification\nVery good analytical and problem-solving competency and one who can see projects through fruition\nStrong interpersonal & verbal/written communicate skills who can effectively communicate with all stakeholders\n""]"
18,[b'MCF-2020-0070914'],"[b'Permanent, Full Time']",[b'Key Accounts Manager'],[b'WAVECELL PTE. LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$5,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$10,000</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Manager'],[b'Information Technology'],"['\nHands-on experience in building strong business relationships with mid-level and senior executive across marketing, customer service, customer experience and technical teams\nThe ability to generate new business and on-board new logos. In addition, to also up-sell and cross-sell by managing his how portfolio of accounts\nA proven track record in sales target achievements\n, \nDevelop new business relationships, generate and negotiate new businesses for Wavecell to an agreed annual qualitative and quantitative target, increasing year by year\nFocused on closing, retaining, upselling and cross selling within key customers in vertical markets like E-Commerce, Transport/Logistic, Digital Marketplaces, Banks and Insurance\nYou will have individual responsibility for new businesses and is expected to self-manage; you are also expected to work with all internal stakeholders for complex and large deals\nManage and develop the sales pipeline, ensuring all sales administration is kept up-to-date\nBe able to handle sales objection, CXO conversations, rallying industry executive relationships, negotiate and close deals\nResponsible for managing the relationship with key accounts and interact at all levels within the customer’s organization\nGet customers to stay with us, purchase more, introduce us to other departments of their company in order to explore new use cases which could bring in new sales\nPossess drive, motivation, and acute attention to detail in ensuring all sales opportunities to Wavecell are captured and explored\nBe proactive to retain customers and strengthening the relationships\nActively and successfully manage the entire sales process\nFrequent travel is to be expected\n, \nWith more than 5 years of sales experience in the Mobile, Internet or UCaaS industry with at least 3 years’ experience in a customer-facing role. Previous experience in the mobile messaging or emailing industry is highly beneficial but not necessary\nHands-on experience in fast-moving IT solutions/ software environments\nThe potential candidate is self-motivated and ambitious in achieving goals\nAble to meet tight deadlines, follow up on commitments, and take disciplinary action wherever appropriate\nGood presentation, communication and interpersonal skills with strong selling and sales aptitude\nStrong interpersonal, negotiation and persuasive skills across all levels\nStrong sense of responsibility, initiative, integrity, commitment and independent with hands-on personality\nExcellent overview of the business to closely track industry and product trends to stay on top of the game\nCustomer-driven focus and excellent people skills to establish a good rapport with customers\nResourceful, strong problem-solving skills and an ability to work independently and cope with pressure\nA strong team player with excellent personal relationship skills\n']"
19,[b'MCF-2020-0071499'],"[b'Permanent, Full Time']","[b'Manager, Marketing and Communication']",[b'ASEAN FINANCIAL INNOVATION NETWORK LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$6,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$8,000</span></div>']",[b'Monthly'],[b'8 years  exp'],[b'Manager'],[b'Marketing / Public Relations'],"['\nHave at least 8-10 years of experience marketing – Online and Offline in marketing field in the banking and financial services industry and or new age technology companies and or reputed marketing agencies\nExperience in managing cross border events and promotion campaigns\nHave experience working with banks, financial services and new age technology companies in emerging and / or developing markets\nStrong communication skills\n, \nOverall responsibility of marketing APIX platform across Online and Offline mediums and Public Relations\nCreate and ensure adherence of brand guidelines, standards\nResponsible for all on ground marketing effort at any event where AFIN is participating\nOverall responsibility of managing the AFIN community platform\nDevelop a community of experts and resources to assist Users within the AFIN\nSupport the Managing Director\n, \nCreate brand guidelines\nEmpanel relevant marketing agencies and PR agencies\nEngage various online channel partners – LinkedIn, Facebook, Twitter etc.\nCommunity platform responsibility – Engagement, R&R, Hygiene\nRun and Support all marketing efforts of Founding members, Consortium partners, FIs and Fintechs\nDesign and maintain event kit including all relevant on ground marketing material\nEngage with publications and industry bodies to promote AFIN/APIX\nIdentify opportunities and ensure AFIN/APIX as participant in various industry events\n']"
20,[b'MCF-2020-0069922'],[b'Contract'],[b'Fintech Executive'],[b'RUBICOR GROUP PTE. LIMITED'],[b'Posted 24 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$7,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$9,000</span></div>']",[b'Monthly'],[b'5 years  exp'],[b'Senior Executive'],"[b'Banking and Finance, Information Technology, Telecommunications']","['\nConceptualize and implement go-to-market strategy for FinTech projects in the digital space. This will include launching of virtual wallets & digital credit cards, mobile insurance, consumer lending, mobile and smart device financing.\nIn reference to mobile and smart device financing, the candidate will lead a team to implement creative solutions in structuring device financing strategies for FinTech companies across South East Asia. The candidate should have intricate knowledge on the different IT vendors needed to provide comfort to lenders looking to put together facilities that allow for consumer lending across the region.\nThrough your personal contacts and professional experience, assist company Founders in future equity raising rounds. For this the candidate is required to access and deal exposure to top tier global venture capital funds as well as private equity firms.\nAs part of the fund raising efforts, the candidate will be required to conceptualize and forecast the Group’s business and financials.\nThrough your professional experience, scout the regional FinTech industry across South East Asia to actively seek potential accretive M&A transactions to the Group’s overall vision.\n, \nHas a Master or equivalent in Finance from a top tier University\nPossess 7+ years of relevant work experience within a fast growth/paced environment in a Corporate Strategy/Finance/Fund Raising function\nHave track record of leading finance functions with a data-driven approach (Ideally with experience of working with large volumes of data)\nHave analytical skills (Able to structure and process qualitative or quantitative data and draw insightful conclusions from it. Exhibits a probing mind and achieves penetrating insights)\n']"
21,[b'MCF-2020-0070381'],[b'Full Time'],[b'Data Analyst / Product Analyst'],[b'WECHAIN FINTECH PTE. LTD.'],[b'Posted 24 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$8,000</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Junior Executive'],[b'Marketing / Public Relations'],['']
