,Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Salary_Range,Salary_Type,Year_Experience,Seniority,Category,Requirements
10,[b'MCF-2020-0064544'],"[b'Contract, Full Time']",[b'Postdoctoral Research Fellow'],[b'NATIONAL UNIVERSITY OF SINGAPORE'],[b'Posted 16 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,200</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$5,500</span></div>']",[b'Monthly'],[],[b'Non-executive'],"[b'Engineering, Sciences / Laboratory / R&amp;D']","['\nApplicants should have a PhD degree in structural engineering or related disciplines. [Candidates who are currently about to complete their PhDs may also apply. In the interim period before conferment of PhD, the successful applicant may be offered either the position of Research Associate or Research Engineer].\n\nApplicants should have fundamental knowledge in fatigue and fracture for metallic materials and structural components (preferably related to the offshore systems).\n\nApplicants should have basic knowledge and skills in applying and developing machine learning algorithms.\n\nApplicants should have laboratory experience in designing, conducting and instrumenting both the material specimens and large-scale structural specimens.\n\nApplicants should also have the basic knowledge and skills for nonlinear finite element analysis.\n\nApplicants should be able to converse well in English (both oral and written).\n\n']"
11,[b'MCF-2020-0064135'],[b'Full Time'],[b'Data Engineer (Data Platform)'],[b'LIBERTY WIRELESS PTE. LTD.'],[b'Posted 16 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$5,600</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$7,400</span></div>']",[b'Monthly'],[b'1 year  exp'],[b'Executive'],[b'Engineering'],"['\nOwn - All Things Data.\nDesign, develop and implement Big Data platforms using Cloud architecture\nSetting up a central data platform where all our data will feed in\nSetting up tools for capturing data from various sources into the central data warehouse\nUtilize state-of-the-art methods for data processing & analysis.\nWorking with open source tech\n, \n1 ~ 3 years of relevant experience with excellent coding skills in (Python, Java or Scala)\nBachelors or Masters degree in Computer Science, Engineering, or relevant industry experience or equivalent is required.\nKnowledge with Big Data technologies (such as Hadoop, Spark, Kafka, Cassandra, Hive/Pig, and Java/MapReduce), tuning, troubleshooting and scaling these big data technologies, where having a curiosity with the internal workings of these systems is key to being successful.\nExperience with SQL Database and NoSQL databases, such as CouchDB, MongoDB, Cassandra, HBase, DynamoDB\nWorking experience in data ingestion pipelines (sqoop)\nWorking experience in Bash and Linux Environments\n, \nExposure in building real-time processing pipelines using Spark-streaming or Flink\nExposure to data and machine learning services from Azure, Amazon Web Services (AWS), and/or Google Cloud a plus\nExperience with orchestration tools like Airflow\nExperience in Data Warehouse solutions like Redshift, Snowflake\nExposure to data visualization tools a plus (Tableau, Looker, Metabase etc.)\n']"
12,[b'MCF-2020-0064037'],[b'Full Time'],[b'GLOBAL CONSUMER MARKET INSIGHT MANAGER'],[b'GLAXOSMITHKLINE PTE LTD'],[b'Posted 16 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$10,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$15,000</span></div>']",[b'Monthly'],[b'7 years  exp'],[b'Professional'],[b'Information Technology'],['']
13,[b'MCF-2020-0063753'],"[b'Contract, Full Time']","[b'Scientist, IME']",[b'A*STAR RESEARCH ENTITIES'],[b'Posted 15 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$5,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$11,000</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Professional'],[b'Sciences / Laboratory / R&amp;D'],['']
14,[b'MCF-2020-0063834'],[b'Permanent'],[b'Data Scientist 005'],[b'U3 INFOTECH PTE. LTD.'],[b'Posted 15 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$8,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$10,000</span></div>']",[b'Monthly'],[b'4 years  exp'],[b'Professional'],[b'Consulting'],['']
15,[b'MCF-2020-0063776'],[b'Full Time'],[b'Robotics Software Engineer (Localisation)'],[b'MOVEL AI PTE. LTD.'],[b'Posted 15 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$6,000</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Professional'],[b'Information Technology'],"['\nImprove localisation/perception stack\n\nIncrease robustness of localisation given different situations (i.e Night/Day, Dynamic/Static environments)\n\nHave domain knowledge in one or more of the following sensors to test, evaluate, debug and install; IMU, Camera, Lidar, Sonar, Wheel Encoders.\n\nFiltering / Merging / Clean / Parse sensor data.\n\n, \nC++ and/or Python\n\nSLAM and/or VSLAM\n\nProficiency in Linux\n\nIdentifying failure scenarios on algorithms\n\nTesting methodology and data collection\n\n, \nKnowledge of Robot Operating System (ROS)\n\nPCL and/or OpenCV and/or Boost/Eigen\n\nExperience with Unit Testing Frameworks.\n\nExperience with OpenCL\n\nExperience with Machine Learning/Deep Learning.\n\nCUDA programming\n\nPose Estimation, Object/Scene/Text recognition.\n\nFamiliarity with open-source numerical linear algebra, sparse linear algebra, and physics simulation libraries.\n\nExcellent knowledge of linear algebra and mathematical optimization.\n\n\n\n, \nPCL and/or OpenCV and/or Boost/Eigen\n\nExperience with Unit Testing Frameworks.\n\nExperience with OpenCL\n\nExperience with Machine Learning/Deep Learning.\n\nCUDA programming\n\nPose Estimation, Object/Scene/Text recognition.\n\nFamiliarity with open-source numerical linear algebra, sparse linear algebra, and physics simulation libraries.\n\nExcellent knowledge of linear algebra and mathematical optimization.\n\n']"
16,[b'MCF-2020-0062302'],[b'Full Time'],[b'Senior Research Engineer (Power Systems / Renewable Energy Management / Artificial Intelligence / Machine Learning)'],[b'NANYANG TECHNOLOGICAL UNIVERSITY'],[b'Posted 13 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$6,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$9,000</span></div>']",[b'Monthly'],[b'5 years  exp'],[b'Professional'],[b'Sciences / Laboratory / R&amp;D'],"['\nCore expertise includes Data Science, Artificial Intelligence, Machine Learning, and DER Analytical Tools\nDesign and develop deep learning/AI-powered DER analytics & renewable energy/load forecasting tools to enhance distribution grid operations\nInterval forecasting of renewable power sources & load forecasting tools suited to small geographical areas (e.g., at the level of customers or aggregation areas) to capture the uncertainty, and adequately addressing the requirements of robust/stochastic optimization formulations\nResearch into state-of-the-art solutions in AI-powered DER analytics, deep learning architectures, and generate innovative ideas that can be implemented for distribution grid management\nBe a hands-on technologist and domain/industry expert in commercial solution development, system integration & implementation\nBe an R&D team lead to define & achieve the project goals\nWork closely with researchers, developers, partners and/or external vendors for timely project delivery\nAny other ad-hoc duty or responsibility; e.g., project presentation, progress report preparation, procurement and research collaborations etc. assigned by the project supervisor\n, \nMaster’s or PhD degree in Electrical/Computer Engineering\nSpecialized in Power Systems/Renewable Energy Management/Artificial Intelligence/Machine Learning\nArtificial Intelligence/Reinforcement Learning-based analytics & forecasting for distribution grid operations and energy management\nActor-critic methods, Markov Decision Processes, Monte Carlo Tree Search, Policy Gradients, model-based acceleration, and deep learning (neural networks)\nProven skills in Machine Learning (Supervised/Unsupervised/Semi-supervised/Reinforcement Learning); e.g., linear/logistics regression discriminant analysis, bagging, Support Vector Machine (SVM), Random Forest (RF), Bayesian model, neural networks, etc\nProgramming languages (e.g., R, Python) in view of the abovementioned analytical concepts and techniques\nStrong skills in the use of current state of the art machine learning frameworks such as Scikit-Learn, H2O, Keras, Pandas, Numpy, TensorFlow and Spark, etc\nExperience with building and maintaining Big Data, using open-source technologies such as Hadoop and Cassandra\nMinimum 5 years of experience\n']"
17,[b'MCF-2020-0062676'],[b'Full Time'],[b'Machine Learning Engineer (Computer Vision)'],[b'GOOD FOR FOOD PTE. LTD.'],[b'Posted 13 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$5,200</span></div>']",[b'Monthly'],[b'2 years  exp'],[b'Executive'],"[b'Engineering, Information Technology']",['']
18,[b'MCF-2020-0063222'],"[b'Contract, Full Time']","[b'Research Engineer (DL for Healthcare), I2R']",[b'A*STAR RESEARCH ENTITIES'],[b'Posted 13 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,900</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$7,800</span></div>']",[b'Monthly'],[],[b'Professional'],[b'Sciences / Laboratory / R&amp;D'],"['\nUnderstanding of data preparation and visualization procedures for structured and unstructured clinical data including knowledge extraction and feature engineering.\nUnderstanding of text normalization, denoising, topic classification, semantic modeling, ontology structuring, and/or unsupervised clustering for visualizing unstructured and noisy textual data\nSystems engineering background and solid understanding of enterprise and personal health systems/applications.\nCapability to develop prototype systems for proof-of-concept evaluation and demonstration of new machine learning/deep learning tools with a view to translational research and clinical deployment.\n, \nMinimum Bachelor Degree in computer science, computer engineering, electrical engineering, mathematics, statistics, software engineering, data science or related fields\nExpertise in one or more of the following areas: data mining, database management, software engineering, systems development, machine learning, deep learning, predictive analytics, biomedical informatics, healthcare data analytics, knowledge extraction and feature engineering, time series/text analysis or recommendation systems\nExperience in professional capacity or clinical environments is a plus\nStrong programming and software engineering skillsets\nStrong knowledge on database management, data analysis, feature engineering and preprocessing of time series data\nProficient in Python, R\nLanguages: Node.js, C++ or Java\nFamiliarity with data preprocessing, data science and data visualization tools (e.g., SAS, Tableau, Knime, WEKA, Jupyter notebooks, deep learning, machine learning and visualization libraries)\nHands on knowledge on data analytics/machine learning/data mining, and experiences in solving real-world data science problems\nAble to deliver under tight schedule\nGood team player with both research and engineering ethics\nGood interpersonal and communication skills\nAbility to work independently to innovate, and develop pipelines to demonstrate the feasibility of research ideas\nPrior experience with NLP, EMR data, clinical informatics systems and software platforms is a big plus\nPrior experience in dialogue systems, question answering, machine comprehension, recommender systems, information retrieval systems is a plus\n']"
19,[b'MCF-2020-0063218'],"[b'Contract, Full Time']","[b'Scientist (DL for Healthcare), I2R']",[b'A*STAR RESEARCH ENTITIES'],[b'Posted 13 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$9,000</span></div>']",[b'Monthly'],[],[b'Professional'],[b'Sciences / Laboratory / R&amp;D'],"['\nMethods to incorporate clinical domain knowledge with machine learning and deep learning approaches for medical image analysis\nInterpretable machine learning and deep learning approaches for identifying predictive biomarkers and clinical applications\n, \nPhD in Computer Science, Computational Mathematics, Electrical Engineering, Biomedical Engineering, Physics or other Data Science intensive fields\nCandidates should have good publication track record, a strong computational background and/or experience analyzing large datasets, and particular expertise in at least one of the following areas:\nComputer Vision/Medical Imaging Processing\nDeep Learning / Machine Learning\nMedical Image Acquisition/Reconstruction\nClinical informatics/Healthcare Data Analytics\nApplying state-of-the-art machine learning techniques to practical image analytics problems in different domains\nCandidate with research experiences in medical image processing / machine learning/deep learning\nExperience in clinical research environments is a plus\nAbility to work independently and as part of multidisciplinary team\nGood communication skills for proposals, reports, and publications\nProficiency in spoken and written English\nPassion to venture into new research areas and quickly learn new techniques\nStrong programming abilities and familiarity with data science tools (e.g. Python, R, MATLAB, C, C++, Java)\nMedical image processing (registration, shape models, segmentation etc)\nFamiliarity and ease with state of art deep learning techniques and packages\nExperience with clinical image acquisition and informatics systems is a plus\n']"
20,[b'MCF-2020-0063165'],"[b'Contract, Full Time']","[b'Scientist (Deep Learning Dept /  Healthcare), I2R']",[b'A*STAR RESEARCH ENTITIES'],[b'Posted 13 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$9,000</span></div>']",[b'Monthly'],[],[b'Professional'],[b'Sciences / Laboratory / R&amp;D'],"['\nPhD in mathematics, electrical engineering, computer science, statistics, computer engineering, or other data science intensive fields\nCandidate should have a particular expertise in at least one of the following areas, in addition to a strong computational background and/or experience analysing large datasets:\n- Mathematical Optimization\n- Deep learning/ Machine learning - especially underlying theoretic aspects\xa0\n- Statistical inference\n- Biomedical informatics/ Healthcare Data Analysis\nUp to 2 years of post PhD experience\nExperience in corporate or application oriented environments is a plus\nAbility to work independently to advance theory and demonstrate the feasibility of research ideas\nGood knowledge on machine learning / deep learning\nExperience in solving real-world optimization and data science problems\nGood publication record in leading applied mathematics, machine learning and statistics venues\nGood team player with both research and engineering ethics, quick learner\nGood interpersonal and communication skills\nExperience with biomedical and healthcare datasets is a plus\nStrong programming abilities in at least one of the following: Python (Strongly preferred), R, C, C++, java)\nFamiliarity with data science tools (e.g Jupyter notebooks, deep learning, machine learning and visualization libraries)\n']"
21,[b'JOB-2020-0000736'],[b'Contract'],[b'Data Scientist'],[b'Public Service Division'],[b'Posted 13 Mar 2020'],"[b'<span class=""f5-5 i fw4 gray"">Salary undisclosed</span>']",[b''],[],[b''],"[b'Information Technology, Public / Civil Service']","[' Build data ingesting and processing pipelines to collect, clean, harmonise, merge and consolidate data sources to be used for analysis, machine learning and visualization purposes Ensure data are of quality Integrate and collate data sources with data systems, with compliance to data security and organisational governance standards Collaborate with various teams to understand needs to build scalable and data-driven products and assist with data-related technical issues Participate in the application of machine learning/AI techniques to various problem statements Create and design dashboards/ visualisations for decision making and management reporting Keep abreast of technological advances in Big Data Technologies, database designs & architecture and government policies & recommendations, etc ,  Preferably with at least 2 years of working experience in data engineering/ data science related field. Fresh graduates are welcome to apply. Tertiary qualification in STEM related discipline - engineering/ statistics/ mathematics/ data science, etc. We will also factor in relevant certifications (e.g: Coursera, etc) Interest in building data infrastructure to manage data analytics products Ability to have broad, strategic perspectives while delving deep into the technical details Knowledge and experience in any 2 of the following skillsets listed:  Competent in at least one programming/ querying language (e.g: Base SAS, R, Python, Scala, Java, C/C++/ C#, SQL, SparkQL) Database Management (e.g: Data Cleaning & Validation, ER Diagram, DRM) Data Analytics (e.g: Descriptive statistics, forecasting) Data Visualisation (e.g: Tableau, Qlik, D3) Machine Learning (e.g: Natural Language Processing, Deep Learning) Big Data/ Container Technologies (e.g: Hadoop, Spark, Elasticsearch, Docker, Kubernetes) Cloud Technologies (e.g: AWS, Google Cloud, Azure)   ,  Competent in at least one programming/ querying language (e.g: Base SAS, R, Python, Scala, Java, C/C++/ C#, SQL, SparkQL) Database Management (e.g: Data Cleaning & Validation, ER Diagram, DRM) Data Analytics (e.g: Descriptive statistics, forecasting) Data Visualisation (e.g: Tableau, Qlik, D3) Machine Learning (e.g: Natural Language Processing, Deep Learning) Big Data/ Container Technologies (e.g: Hadoop, Spark, Elasticsearch, Docker, Kubernetes) Cloud Technologies (e.g: AWS, Google Cloud, Azure) ,  Experience in designing, building and maintaining batch and real-time data pipelines Experience in project management Experience in strategic planning and organisation development ,  Inquisitive & passionate about learning new things Strong communication and interpersonal skills to garner buy-ins and consensus from multiple stakeholders Resourceful, proactive and creative to propose alternate solutions to achieve desired outcomes Analytical & meticulous Good planning & organisational skills Possess excellent written & oral communication skills ']"
22,[b'MCF-2020-0063181'],"[b'Contract, Full Time']","[b'Scientist (Data Analytics), I2R']",[b'A*STAR RESEARCH ENTITIES'],[b'Posted 13 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$9,000</span></div>']",[b'Monthly'],[],[b'Professional'],[b'Sciences / Laboratory / R&amp;D'],"['\nFeature engineering and knowledge extraction from Iarge healthcare datasets\nMultimodal data analytics on heterogeneous healthcare datasets (structured and unstructured text)\nPredictive analytics on time series healthcare data\n, \nPh. D. in Computer Science, Computer Engineering, Mathematics, Statistics, Electrical Engineering, or other Data Science intensive fields\nCandidates should have particular expertise in at least one of the following areas, in addition to a strong computational background and/or experience analyzing large datasets:\n-Deep Learning/ Machine Learning - especial!y time series analysis and/or predictive analytics\n-Biomedical informatics/Healthcare Data Analytics\n-Natural Language Processing/Text Mining\n-Data Mining, Data Management\nExperience in corporate or application oriented environments is a plus\nCandidate with up to 2 years of relevant post PhD\xa0experience may apply\nAbility to work independently to innovate, and develop prototypes to demonstrate the feasibility of research ideas\nGood knowledge on data analytics/machine learning/data mining, and experience in solving real-world data science problems\nGood publication record in leading machine learning conferences and journals\nExperience with biomedical and healthcare datasets (EMR, clinical data etc) is a plus\nStrong programming abilities in at least one of\xa0 the following: Python (strongly preferred), R, C, C++, Java\nFamiliarity with data science tools (e.g. Jupyter notebooks, deep learning, machine learning and visualization libraries)\nGood team player with both research and engineering ethics; quick learner\nGood interpersonal and communication skills\n']"
23,[b'MCF-2020-0063162'],"[b'Contract, Full Time']","[b'Scientist (Deep Learning Dept /  Healthcare), I2R']",[b'A*STAR RESEARCH ENTITIES'],[b'Posted 13 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$9,000</span></div>']",[b'Monthly'],[],[b'Professional'],[b'Sciences / Laboratory / R&amp;D'],"['\nUnsupervised deep learning to reduce annotation burden\nMultimodal deep learning for heterogeneous healthcare datasets (text, imaging, clinical records)\n, \nPhD in electrical engineering, computer science, statistics, computer engineering, biomedical engineering, Physics or other data science intensive fields\nCandidate should have a particular expertise in at least one of the following areas, in addition to a strong computational background and/or experience analysing large datasets:\n- Deep learning/ Machine learning - supervised/unsupervised\n- Computer vision/ Medical imaging processing\n- Clinical informatics/ Healthcare Data Analytics\n- Applying state-of-art machine learning techniques to practical problems in different domains\nUp to 2 years post completion of final doctoral degree\nExperience in\xa0 clinical research environment is a plus\nExperience in corporate or application oriented environments is a plus\nAbility to work independently and as part of a multidisciplinary team\nQuick learner; willing to acquire the necessary machine learning knowledge\nGood communication skills for proposal, reports and publications\nProficient in spoken and written english\nProgramming abilities and familiarity with data science tools (e.g. Python, R, Matlab, C, C++, Java, Deep Learning, Machine Learning and Visualization Libraries) are a plus\nMedical image processing (registration, shape models, segmentation etc)\nExperience with clinical informatics systems (e.g. PACS, RICS, EMR) is a plus\n']"
