,Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Salary_Range,Salary_Type,Year_Experience,Seniority,Category,Requirements
10,[b'MCF-2020-0072145'],"[b'Permanent, Full Time']",[b'Research Associate / Engineer'],[b'HANALYTICS PTE. LTD.'],[b'Posted 26 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,600</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$6,000</span></div>']",[b'Monthly'],[],[b'Fresh/entry level'],[b'Engineering'],"['\nSome of the things you will learn:\nComputer Vision / Image Segmentation, Localisation, Classification\nDeep Learning Techniques, Research Techniques, Paper Writing\nTensor Flow or Theano or Torch\nPython, C++ or Java\nNumpy, Pandas, Sklearn, Scipy, Seaborn\nBuilding Deep Learning Models like RNN and CNN and Other Neural Network Models\n']"
11,[b'MCF-2020-0071844'],[b'Contract'],[b'Solution Architect'],[b'PM-PARTNERS SINGAPORE PTE. LTD.'],[b'Posted 26 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$5,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$7,000</span></div>']",[b'Monthly'],[b'2 years  exp'],[b'Senior Executive'],[b'Information Technology'],['']
12,[b'MCF-2020-0071809'],[b'Full Time'],[b'Data Scientist '],[b'IBM INNOVATION SERVICES PTE. LTD.'],[b'Posted 26 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$6,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$12,000</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Professional'],[b'Information Technology'],"['\nYou \xa0will lead in designing and developing systems and processes to \xa0consolidate and analyse both structured and unstructured data from \xa0diverse data sources to generate actionable insights\nCollaborate \xa0with shared services team and subject matter experts (SMEs) to drive \xa0and operationalize analytical and cognitive prototypes\n, \nYou \xa0will enable the team in ensuring that we continue to be at the \xa0frontline of applying the latest technologies in data science, \xa0artificial intelligence and cognitive fields\nIdentify \xa0new data sources for generating meaningful insights from multiple \xa0sources; interpret and communicate insights and findings from analysis \xa0and experiments to IBM teams and stakeholders\nDevelop models and perform statistical analysis to identify key areas across a range of Quote to Cash functions\nDesign \xa0and implement users tracking and feedback mechanisms to capture actions \xa0and analyse the impact on business outcomes, following implementation \xa0and deployment of analytics and cognitive solutions\nDesign, build, test and deploy scalable and efficient Spark ecosystem components\nMonitor Spark cluster for performance and capacity planning\n, \nA \xa0Degree in a quantitative field (Statistics, Mathematics, Operations \xa0Research, Economics, Bioinformatics, Computer Science, etc). A \xa0postgraduate degree involving research in quantitative field will be a \xa0plus.\n3-5 years of experience in working with data sets to build statistical models\nStrong statistical skills such as in probability theories, descriptive statistics, hypothesis testing, regression, etc\nExcellent \xa0understanding of machine learning techniques and algorithms such as \xa0Logistic Regression, Decision Trees, Random Forrest, Support Vector \xa0Machines, and Clustering\nExpertise \xa0in various data science methods (i.e. CRISP-DM, data understanding \xa0& preparation, feature engineering, as well as model training, \xa0evaluation and validation)\nExperience \xa0with common data science languages and libraries such as R, Python \xa0(NumPy, Pandas, Scikit), SQL, noSQL, Scala, Weka, MatLab, etc\nExperience with data visualization techniques and tools such as Cognos Analytics, Tableau, Plotly, etc\nFamiliarity \xa0with data science and cloud platforms such as but not limited to IBM \xa0Cloud products (e.g. Watson Assistant, Watson Studio, Bluemix, etc)\nKnowledge in data mining and data engineering techniques\nGreat communication (oral and written) skills and strong team player\nAbility to learn new techniques and thrive in fast-changing environment\nAbility to translate complex and abstract problems into technical requirements\n, \nExperience with NoSQL databases such as Cloudant, MongoDB, Cassandra, HBase\nExperience with distributed computing tools like the Hadoop stack, Spark, Pig, Hive etc.\nExperience working with Linux environment, command line tools and scripting languages such as Bash\nExperience with Deep Learning frameworks such as TensorFlow, Caffe, CNTK, Torch, DL4J, etc\n']"
13,[b'JOB-2020-0000827'],[b'Permanent'],"[b'Product Portfolio Lead, Innovation Office']",[b'Health Promotion Board'],[b'Posted 26 Mar 2020'],"[b'<span class=""f5-5 i fw4 gray"">Salary undisclosed</span>']",[b''],[],[b''],"[b'Healthcare / Pharmaceutical, Public / Civil Service']",['']
14,[b'JOB-2020-0000816'],[b'Full Time'],"[b'Software Engineer, Artificial Intelligence Platforms']",[b'GOVERNMENT TECHNOLOGY AGENCY'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$5,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$8,500</span></div>']",[b'Monthly'],[],[b'Middle Management'],"[b'Information Technology, Public / Civil Service']","['  Build prototypes to demonstrate technology opportunities   Design system architectures   Write production quality code, and   Manage deployments to cloud and (occasionally) on-premise infrastructure   Learn and share knowledge in a multi-disciplinary team  ,   Establish best practices   Share your expertise and mentor other engineers   Help with recruiting  ,   Rapid Prototyping - Instead of spending too much time debating ideas we prefer testing them. This identifies potential problems quickly, and more importantly, conveys what is possible to others easily.   Ownership - In addition to technical responsibilities, this means having opinions on what is being done and having ideas on what should be done next. Building something that you believe in is the best way to build something good.   Continuous Learning - Working on new ideas often means not fully understanding what you are working on. Taking time to learn new architectures, frameworks, technologies, and even languages is not just encouraged but essential.  ,   Have a demonstrated ability to build software   Can write code to solve abstract problems   Can talk and reason about code with other engineers   Have an interest in data science and machine learning   Take the initiative to make things happen   Want to work for the public good  ']"
15,[b'MCF-2020-0070949'],"[b'Permanent, Full Time']","[b'Senior Manager, Analytics Products and Services']",[b'STARHUB LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$9,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$11,500</span></div>']",[b'Monthly'],[b'10 years  exp'],[b'Senior Management'],[b'Others'],['']
16,[b'MCF-2020-0070901'],"[b'Contract, Full Time']","[b'Data Scientist (Scientific Infrastructure and Analytics), ICES']",[b'A*STAR RESEARCH ENTITIES'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$9,000</span></div>']",[b'Monthly'],[b'2 years  exp'],[b'Non-executive'],[b'Sciences / Laboratory / R&amp;D'],"['\nWork with researchers to establish a data model to harmonise material, chemical, piloting and control information derived from analytical chemistry, catalyst development and chemistry/process development\nCollaborate with process owners, data stewards and IT to establish a data management process with the appropriate governance to sustain the accuracy and completeness of data.\nApply data sciences methodologies techniques to build knowledge management, predictive analytics, and identifying trends in scientific and operational datasets.\nWork with management to develop a data sciences strategy and framework including but not limited to identifying and capturing data needed to solve complex chemistry/process issues, data cataloguing, storage, compute, processing, analysis, search, and visualizations for reporting, dashboards, and self-service.\nWork with researchers to create and maintain libraries of data tools to aid and enhance efficiency and effectiveness of research activities in ICES\nAct as a consultant to project teams for application of process modeling in support of catalyst and chemistry/process development.\nSupport building a data-driven culture and data-driven organization, conducive to data-driven decision making, quantitative analysis\nBe able to develop analytical methods to apply to business problems involving large quantities of data, choosing the right algorithms, appropriate optimization techniques, and models\nActively engage, partner with, and form alliances both internal and external between business, IT, and vendor stakeholders to cultivate a network of data partners\n, \nPhD or Masters Degree in Science, Computer Science or related domain preferred. (Experience 2-5 years (PhD), 5 years or more (Masters)\n\nAbility with strong drive to manage, develop and improve processes, operations and technology to provide solutions to highly complex problems and apply a high degree of ingenuity, creativity and innovation.\n\nWorking knowledge and experience on large data management and analysis as well as strategies for visualization and communication\n\nStrong foundation in statistical analysis, programming, data mining, database management, data security, data visualization, and applied data science.\n\nKnowledge of querying, programming languages and platforms such as R, Python, JAVA, C++, Python, .NET, and SQL\n\nWorking experience and knowledge on artificial intelligence techniques, including Artificial Neural Networks (ANNs), Genetic Algorithms (GAs), Swarm Intelligence, Multi-objective Optimizations, and Fuzzy Logic Systems\n\nGood foundational understanding of chemistry or chemical engineering is desirable\n\nExcellent communication skills, both oral and written\n\nFlexibility to respond quickly to changing job demands and prioritize multiple responsibilities\n\nAbility to plan/organize tasks and consistently produce high quality results and documentation\n\nAbility to work efficiently in a multi-disciplined, cross-functional environment\n\n']"
17,[b'MCF-2020-0070875'],"[b'Contract, Full Time']","[b'Modelling and Simulation Scientist / Engineer (Scientific Infrastructure and Analytics), ICES']",[b'A*STAR RESEARCH ENTITIES'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$9,000</span></div>']",[b'Monthly'],[b'2 years  exp'],[b'Non-executive'],[b'Sciences / Laboratory / R&amp;D'],"['\nBuild and validate effective modeling workflow including but not limited to properties prediction, mechanistic or statistical models, batch or continuous process optimization.\nPartner with researchers from across ICES and A*STAR to identify opportunities for application of process modeling to quantify risk and enable decision-making for material (eg. catalyst) or process development.\nDevelop and validate predictive tools, identify opportunities and put forward plans for their expansion and development.\nIdentify and develop basic and advance process control strategies for applications involving catalyst development, process development and scale-up.\nBuild models in applications requiring multivariable predictive control (MPC) or model predictive control.\nPerform experiments to optimize and validate models and control strategies.\nCollaborate with researchers to create and maintain libraries of equipment and unit operation models and develop modern process modeling methodologies and techniques.\nCollaborate with researchers in designing of new reactors and/or process equipment\nAct as a consultant to project teams for application of process modeling in support of catalyst and chemistry/process development.\nCollaborate with others to prepare research proposals, reports, and technical presentations.\n, \nPhD or Masters in Chemical Engineering, Chemistry, Material Science or related domain\xa0 (Experience 2-5 yrs (PhD), 5+ years (Masters))\nExcellent knowledge of chemical engineering principles, process modeling, process control and optimization methodologies including: reaction kinetics, reactor design, chemical thermodynamics, heat and mass transport, engineering statistics, modeling and simulation.\nExperience in advanced mathematical modeling, such as creation of custom models relevant to chemical processes, defining mathematical frameworks and validation of process models\nExcellent knowledge in reaction modeling, property prediction, and simulation computational tools eg. gPROMs, CFD, Pyomo, AspenOne, Dynochem, Matlab/Simulink, Statistical methods, etc.\nKnowledge of querying, programming languages and platforms such as R, Python, JAVA, C++, Python, .NET, and SQL.\nExperience in Basic Process Control and Advanced Process Control methologies, PLC/DCS configuration and troubleshooting, computers and architecture of industrial networks is preferred.\nWorking experience and knowledge on artificial intelligence techniques, including Artificial Neural Networks (ANNs), Genetic Algorithms (GAs), Swarm Intelligence, Multi-objective Optimizations, and Fuzzy Logic Systems is prefered\nGood foundational understanding of chemistry is desirable\nExcellent communication skills, both oral and written\nFlexibility to respond quickly to changing job demands and prioritize multiple responsibilities\nAbility to plan/organize tasks and consistently produce high quality results and documentation\nAbility to work efficiently in a multi-disciplined, cross-functional environment\n']"
18,[b'MCF-2020-0071567'],[b'Full Time'],[b'UI / UX Designer'],[b'YOJEE PTE. LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,800</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$6,000</span></div>']",[b'Monthly'],[b'3 years  exp'],[b'Executive'],[b'Information Technology'],"['\nWork on multi-platform UI and UX tasks according to the given standards and directions.\nBe responsible for creating and maintaining the companys style guide and UI patterns.\nCreate design assets for mobile and web applications that support cross-browser compatibility and UI responsiveness.\nDesign graphic user interface elements.\nMay be required to perform other related duties as required.\n, \n3-5 years of prior experience in Mobile and Web UI/UX design.\nExceptional visual design, user interface design and interaction design skills.\nStrong UX and problem-solving skills with a hunger to learn and grow in this area.\nProficiency with Sketch, Invision, Photoshop and other design and wireframing software.\nSolid skills for gathering and evaluating user requirements.\nAbility to prioritize, track, and complete multiple projects with exceptional attention to detail.\nSingaporeans and PRs are encouraged to apply for this position.\n']"
19,[b'MCF-2020-0071560'],[b'Permanent'],[b'Engineer'],[b'PSA CORPORATION LIMITED'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,400</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$6,400</span></div>']",[b'Monthly'],[],[b'Executive'],[b'Engineering'],"['\nDegree in Electrical / Mechanical / Computer / System Engineering\n\xa0Passionate about technology and innovation\nGood analytical and problem-solving skills\nStrong leadership, communication and interpersonal skills\n\xa0Enjoy working outdoors and at height\n']"
20,[b'MCF-2020-0071394'],[b'Full Time'],[b'Data Scientist'],[b'LUCENCE DIAGNOSTICS PTE. LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,600</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$7,200</span></div>']",[b'Monthly'],[],[b'Executive'],[b'Information Technology'],"['\nDeveloping novel algorithms and statistical models as required by the company.\nBuilding production-level bioinformatics pipelines using docker and AWS step functions.\nDeveloping databases to compile vast amounts of genomic and diagnostics information.\n, \nA Bachelor’s degree, Master’s degree or PhD in Bioinformatics/ Computational Biology/ Artificial Intelligence/ Computer Science or the equivalent.\nExperience developing bioinformatics algorithms or software independently.\nStrong proficiency in programming (Python, R, Unix shell scripts).\nA good understanding of biology, algorithms and statistics.\nStrong self-motivation with an inquisitive mind and a keen interest in creating solutions for real-time healthcare problems.\n']"
21,[b'MCF-2020-0071226'],[b'Full Time'],[b'Customer Success Manager'],[b'YOJEE PTE. LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$7,600</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$9,100</span></div>']",[b'Monthly'],[b'5 years  exp'],[b'Manager'],"[b'Customer Service, Information Technology, Logistics / Supply Chain']","['\nHelp shape the business, become the trusted advisor internally for Implementation\n\nDynamic, innovative culture with significant growth plans\n\n, \nSupports pre-sales by demonstrating value to customers during the sales process\n\nAssists with demos\nHandles technical, integration design and product roadmap questions\nWork with clients to accelerate time to value realisation\n\nUnderstand client business environment and objectives and translate into operation plan\n\nAssists in structuring commercial deals for enterprise customers\n\nResponsible for moving customers from sales to support\n\nWorks with product and tech team to coordinate\n\nOnboards the customer\n\nExtracts value from the transaction\n\nMeasures customer feedback\n\nInterface between customer and product\n\nManages customer relationship ongoing\n\nUnderstand Yojee’s target client profile and articulate the ways in which our product(s) and advanced technology add value for our clients.\n\nSigns off on product releases before they go to production.\n\nCollaborate with the sales team to ensure the highest level of service possible\n\nIntroduce tools and automation to streamline customer onboarding\n\nGenerate content for customer use including\n\nQuick Reference Guides\nSelf Help Videos\nDocument customer requirements\n\nManage customer projects\n\nManage zendesk feedback\n\nTransition customer to Tech success\n\nTrack customer volumes\n\nUse competitive intelligence, client feedback, sales feedback and market trends to help our Product and Engineering teams deliver additional value for our clients.\n\n, \nSingaporeans and PR (permanent resident) are encouraged to apply for this position\n\n7+ years of experience preferred\n\nStrong track record in managing implementation of SaaS for clients\n\nExcellent project management skills\n\nSuperb communication skills and ability to influence stakeholders\n\nStrong attention to detail\n\nChange exposure and able to predict the impact of change and act accordingly\n\nExposure to supply chain and logistics industry\n\nBig 4 consulting or Tier 1 SaaS experience looked upon favorably\n\nMotivated to build and implement new processes from 0-1. Strategic thinking and ground floor execution - no job is too big or too small.\n\nThe desire to lead, train, and develop up and coming industry talent.\xa0 Strong people management experience required.\n\n']"
