,Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Salary_Range,Salary_Type,Year_Experience,Seniority,Category,Requirements
10,[b'MCF-2020-0071844'],[b'Contract'],[b'Solution Architect'],[b'PM-PARTNERS SINGAPORE PTE. LTD.'],[b'Posted 26 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$5,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$7,000</span></div>']",[b'Monthly'],[b'2 years  exp'],[b'Senior Executive'],[b'Information Technology'],['']
11,[b'MCF-2020-0072378'],"[b'Contract, Full Time']","[b'Research Engineer (Deep Learning 2.0), I2R']",[b'A*STAR RESEARCH ENTITIES'],[b'Posted 26 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,900</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$7,800</span></div>']",[b'Monthly'],[],[b'Fresh/entry level'],[b'Sciences / Laboratory / R&amp;D'],"['\nMinimum Bachelor in Computer Science, Statistics, or Data Science intensive fields, with expertise in one or more of the following areas:\n, \nExperience in corporate or application oriented environments is a plus\nAbility to work independently, as well as in teams highly desired\nGood communication skills for proposals, reports, and publications\nExperience with one of Tensor Flow, Theano, Caffe, CNTK. Skills\nStrong programming abilities (e.g. Perl, Bash, C/C++, Java, Python, R, MATLAB)\nComputer vision and deep learning skills desirable\n']"
12,[b'MCF-2020-0072451'],"[b'Contract, Full Time']",[b'Assistant Professor'],[b'NATIONAL UNIVERSITY OF SINGAPORE'],[b'Posted 26 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$10,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$13,750</span></div>']",[b'Monthly'],[b'1 year  exp'],[b'Professional'],[b'Professional Services'],['']
13,[b'MCF-2020-0072140'],"[b'Contract, Full Time']",[b'Research Fellow (Mechanical Engineering) (R00001732)'],[b'NANYANG TECHNOLOGICAL UNIVERSITY'],[b'Posted 26 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$5,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$7,000</span></div>']",[b'Monthly'],[b'5 years  exp'],[b'Professional'],[b'Sciences / Laboratory / R&amp;D'],"['\nPhD in Mechanical Engineering or related disciplines with knowledge of data science\nProficiency in basics of programming languages such as Matlab, C, JAVA or Python\nExperience in writing technical reports and standards\nTeam player with good interpersonal and communication skills\nPrior knowledge in 3D printing process is preferable\n']"
14,[b'MCF-2020-0071969'],"[b'Contract, Full Time']",[b' Senior Research Engineer (Computer Science)'],[b'NANYANG TECHNOLOGICAL UNIVERSITY'],[b'Posted 26 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$5,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$8,250</span></div>']",[b'Monthly'],[b'5 years  exp'],[b'Manager'],[b'Information Technology'],"['\nDesign and implement natural language processing (NLP) algorithms and models for semantic analysis, e.g., topic modeling, embedding, named-entity recognition, coreference resolution and parsing, and ontology and knowledge graph constructions\nApplication of NLP in knowledge and information retrieval (IR) and relevancy ranking with spatiotemporal consideration\nConduct “translational” research to apply the state-of-the-art solutions at scale for real world challenges\nDocumentation and scientific reporting\nMentoring junior staff\n, \nPhD in computer science\nMinimum 5 years software development experience\nExperience and excellent research background in NLP\nPassionate about NLP and AI related research, innovations and their applications\nProficient in one or more programming languages (e.g., Python, C/C++, etc.) and research packages/modules\nExperience in large-scale text processing and analytics\nGood track records in publication\n']"
15,[b'MCF-2020-0072375'],"[b'Contract, Full Time']","[b'Senior /  Research Engineer (Machine Intellection), I2R']",[b'A*STAR RESEARCH ENTITIES'],[b'Posted 26 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,900</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$7,800</span></div>']",[b'Monthly'],[],[b'Professional'],[b'Sciences / Laboratory / R&amp;D'],"['\nBiomarker detection and clustering; and\nCorrelation analysis.\n, \n2/3D image segmentation;\nImage based measurement;\nGene sequence analysis;\nAnomaly detection etc\n, \nBachelors or Masters in Computer Science, Statistics, or Data Science intensive fields\nStrong knowledge in deep learning applied to healthcare domain;\nExpertise in one or more healthcare and medicine topics, such as survival rate prediction, biomarker detection, and image based segmentation, etc.\nAbility to work independently, as well as in teams highly desired.\nGood communication skills for proposals, reports, and publications.\nProficiency in spoken and written English.\nStrong programming abilities (e.g. Perl, Bash, C/C++, Java, Python, R, MATLAB).\nExperience with one of TensorFlow, Pytorch, Theano, Caffe, CNTK Skills\nExperience with machine learning at scale is a plus\n']"
16,[b'MCF-2020-0072372'],"[b'Contract, Full Time']","[b'Senior /  Research Engineer (Machine Intellection), I2R']",[b'A*STAR RESEARCH ENTITIES'],[b'Posted 26 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$5,500</span></div>']",[b'Monthly'],[],[b'Fresh/entry level'],[b'Sciences / Laboratory / R&amp;D'],"['\nBiomarker detection and clustering; and\nCorrelation analysis.\n, \n2/3D image segmentation;\nImage based measurement;\nGene sequence analysis;\nAnomaly detection etc\n, \nBachelors or Masters in Computer Science, Statistics, or Data Science intensive fields\nStrong knowledge in deep learning applied to healthcare domain;\nExpertise in one or more healthcare and medicine topics, such as survival rate prediction, biomarker detection, and image based segmentation, etc.\nAbility to work independently, as well as in teams highly desired.\nGood communication skills for proposals, reports, and publications.\nProficiency in spoken and written English.\nStrong programming abilities (e.g. Perl, Bash, C/C++, Java, Python, R, MATLAB).\nExperience with one of TensorFlow, Pytorch, Theano, Caffe, CNTK Skills\nExperience with machine learning at scale is a plus\n']"
17,[b'MCF-2020-0071094'],[b'Full Time'],[b'ENGINEER - F10 DATA SCIENCE'],[b'MICRON SEMICONDUCTOR ASIA OPERATIONS PTE. LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$3,400</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$6,500</span></div>']",[b'Monthly'],[b'2 years  exp'],[b'Fresh/entry level'],[b'Engineering'],['\nBachelor Degree or equivalent experience in Statistics/Physics/Computer Science/Engineering/Operations Research/Applied Maths\nGood knowledge in programming and statistics.\nExcellent code writing abilities.\nExperience in Data-mining and yield analysis.\nExperience in developing application and data-source in Hadoop big data platform will be advantageous.\n']
18,[b'JOB-2020-0000817'],[b'Permanent'],[b'Data Science &amp; AI Programme Manager'],[b'GOVERNMENT TECHNOLOGY AGENCY'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$5,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$8,000</span></div>']",[b'Monthly'],[],[b'Middle Management'],"[b'Information Technology, Public / Civil Service']","[' Drive multiple projects concurrently with the overall aim to improve capabilities of public officers across the Whole-of-Government in Data Science Develop a strategic sense of key organisations, software and hardware tools, methodologies and best practices in the Data Science & AI landscape Forge strong partnerships with such key industry players to gain support and involvement in capability development efforts Collaborate with organisations and invite luminaries to engage the Data Science & AI community of public officers through training workshops, sharing sessions, and masterclasses on Data Science-related skills Strategize, call and maintain the bulk tender options of Data Science & AI tools for the Whole-of-Government to tap on Manage all aspects of assigned projects independently, including—but not limited to—programme execution and budgeting ,  Degree or Diploma in Computer Science, Information Technology or the equivalent Minimum 3 years of relevant experience in IT consulting/project management or business analytics Experience working on large-scale projects from conception to implementation, handling all aspects from planning to budgeting, to stakeholder management Good understanding of procurement processes, especially in a government context Confident in public speaking to a diverse audience group from staff level to senior executives Strong understanding of the different elements of Data Science & AI, Big Data architecture, and the common tools and products associated with it Excellent English language skills, both oral and written Comfortable to work independently with minimum supervision Knowledge of Data Science tools, experience working in Data Science & AI domain, or prior experience in engaging public officers and government agencies on projects and collaborations is an added advantage ']"
19,[b'MCF-2020-0071269'],[b'Full Time'],[b'Software Architect (Data Science)'],[b'YOJEE PTE. LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$5,700</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$7,400</span></div>']",[b'Monthly'],[b'2 years  exp'],[b'Executive'],[b'Engineering'],"['\nPrototyping faster & more scalable machine learning and heuristic optimisation algorithms using cutting edge research to solve logistics’ problems such as finding the best possible, or cost efficient routes, multi modal route planning, NP-hard problems, etc.\nBuild and maintain a scalable data pipeline to consume data from multiple sources.\nBasic data cleansing and preparation.\nBuild analysis and visualisation for business purposes and sales pitches.\nBuild solutions using Big Data technologies to crunch potentially enormous data and respond with meaningful results in real time.\n, \nMinimum Bachelor Degree in Computer Science or Computer Engineering or its equivalent related experience.\nMinimum 2 years of experience in machine learning and data analysis.\nProficient in software programming and database skills; Python, Scala, Java, SQL, scikit-learn, MapReduce, Spark, Apache Hadoop.\nKnowledge of Big Data Frameworks such as Spark, Hadoop, etc.\nProficient and experienced working with statistical models; Regression, Clustering, Classification, etc.\nExperience working with agile software development practices.\nAbility to work in a globally distributed team.\nSingaporeans and PRs are encouraged to apply for this position.\n, \nScikit-learn.\nMachine learning experience.\nScala, Java.\nProficient and experienced working with statistical models; Regression, Clustering, Classification, etc.\n']"
20,[b'MCF-2020-0070847'],[b'Full Time'],[b'Manager (Data Security) (JD#5939)'],[b'SCIENTE INTERNATIONAL PTE. LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$8,000</span></div>']",[b'Monthly'],[b'5 years  exp'],[b'Manager'],[b'Information Technology'],"['\nDegree in Computer Science, Engineering, Information Technology, Information Security, Data Science;\nMinimum 3 years of relevant experience in Data security, governance, policies, framework and standards;\nGood knowledge of Information Security, Governance, Risk Management, Compliance and Regulatory related work;\nKnowledge of the industry standards and its challenges in managing data security risk as a result of data sharing and data exchange;\nSome understanding taking a concept to successful implementation;\nAbility to help define and articulate the enterprise data security strategic vision and translate it into tactical implementable steps;\nWell versed in stakeholder management with excellent communication skills;\nShould be resourceful, analytical and proactive in nature.\n, \nCISSP, CISM, CISA certifications;\nExperience in data science and data platforms.\n, \nDesign and implement the enterprise level data security framework, standards, guidelines and processes to enable secure data sharing;\nWork with key partners to operationalise the Data Security policies to support the Enterprise Data Ecosystem;\nEnsure the compliance across the enterprise and assess the risk (both upstream and downstream) involved in noncompliance;\nUnderstand the data flows/lineage of data sources to support the enhancement and transformation of data management practices to use data securely;\nEngage with different levels of stakeholders and data owners to enhance data security capabilities and practices;\nWork with Security Practitioners to ensure proper data exchange, data protection and prevent data compromise.\n']"
21,[b'MCF-2020-0070901'],"[b'Contract, Full Time']","[b'Data Scientist (Scientific Infrastructure and Analytics), ICES']",[b'A*STAR RESEARCH ENTITIES'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$4,500</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$9,000</span></div>']",[b'Monthly'],[b'2 years  exp'],[b'Non-executive'],[b'Sciences / Laboratory / R&amp;D'],"['\nWork with researchers to establish a data model to harmonise material, chemical, piloting and control information derived from analytical chemistry, catalyst development and chemistry/process development\nCollaborate with process owners, data stewards and IT to establish a data management process with the appropriate governance to sustain the accuracy and completeness of data.\nApply data sciences methodologies techniques to build knowledge management, predictive analytics, and identifying trends in scientific and operational datasets.\nWork with management to develop a data sciences strategy and framework including but not limited to identifying and capturing data needed to solve complex chemistry/process issues, data cataloguing, storage, compute, processing, analysis, search, and visualizations for reporting, dashboards, and self-service.\nWork with researchers to create and maintain libraries of data tools to aid and enhance efficiency and effectiveness of research activities in ICES\nAct as a consultant to project teams for application of process modeling in support of catalyst and chemistry/process development.\nSupport building a data-driven culture and data-driven organization, conducive to data-driven decision making, quantitative analysis\nBe able to develop analytical methods to apply to business problems involving large quantities of data, choosing the right algorithms, appropriate optimization techniques, and models\nActively engage, partner with, and form alliances both internal and external between business, IT, and vendor stakeholders to cultivate a network of data partners\n, \nPhD or Masters Degree in Science, Computer Science or related domain preferred. (Experience 2-5 years (PhD), 5 years or more (Masters)\n\nAbility with strong drive to manage, develop and improve processes, operations and technology to provide solutions to highly complex problems and apply a high degree of ingenuity, creativity and innovation.\n\nWorking knowledge and experience on large data management and analysis as well as strategies for visualization and communication\n\nStrong foundation in statistical analysis, programming, data mining, database management, data security, data visualization, and applied data science.\n\nKnowledge of querying, programming languages and platforms such as R, Python, JAVA, C++, Python, .NET, and SQL\n\nWorking experience and knowledge on artificial intelligence techniques, including Artificial Neural Networks (ANNs), Genetic Algorithms (GAs), Swarm Intelligence, Multi-objective Optimizations, and Fuzzy Logic Systems\n\nGood foundational understanding of chemistry or chemical engineering is desirable\n\nExcellent communication skills, both oral and written\n\nFlexibility to respond quickly to changing job demands and prioritize multiple responsibilities\n\nAbility to plan/organize tasks and consistently produce high quality results and documentation\n\nAbility to work efficiently in a multi-disciplined, cross-functional environment\n\n']"
22,[b'MCF-2020-0070949'],"[b'Permanent, Full Time']","[b'Senior Manager, Analytics Products and Services']",[b'STARHUB LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$9,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$11,500</span></div>']",[b'Monthly'],[b'10 years  exp'],[b'Senior Management'],[b'Others'],['']
23,[b'JOB-2019-0181900'],[b'Full Time'],"[b'Infrastructure Engineer, Infrastructure Data &amp; Platform']",[b'GOVERNMENT TECHNOLOGY AGENCY'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$5,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$10,000</span></div>']",[b'Monthly'],[],[b'Middle Management'],"[b'Information Technology, Public / Civil Service']","['  Key contributor for the building and management of new data platform for Whole-Of-Government services   Responsible for the development of real-time and batch data processing pipelines to clean, supply and scale data to the Data Analysts team   Collaborate with stakeholders to understand problem statements and business requirement, to implement innovative and engaging big data solutions to be consumed by Whole-Of-Government  ,   Degree in Computer Science, Computer or Electronics Engineering or Information Technology or related disciplines   Minimum 3 years of relevant IT experience in deploying and managing complex IT infrastructure systems and services or related roles   Familiar with distributed processing frameworks such as Spark   Good understanding of programming languages such as Python, Java and Scala   Strong command of SQL and NoSQL database concepts   Experience with data warehousing   The following are added advantages:   Building data pipelines, either programmatically or through the use of ETL tools such as Informatica, NiFi and Flink   Ability to deploy, manage, and administer Hadoop distributions such as Hortonworks and Cloudera   Experience with data science related libraries in Python such as Pandas, Numpy, and Seaborn   Understand and have experience in ICT domain such as Enterprise networking, messaging infra and ADPowershell / Bash scripting\xa0    ,   Building data pipelines, either programmatically or through the use of ETL tools such as Informatica, NiFi and Flink   Ability to deploy, manage, and administer Hadoop distributions such as Hortonworks and Cloudera   Experience with data science related libraries in Python such as Pandas, Numpy, and Seaborn   Understand and have experience in ICT domain such as Enterprise networking, messaging infra and ADPowershell / Bash scripting\xa0  ,   Good team player with strong analytical and problem solving ability  ']"
24,[b'MCF-2020-0071485'],[b'Contract'],[b'Cloudera Adminstrator'],[b'INFOSYS COMPAZ PTE. LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$6,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$9,000</span></div>']",[b'Monthly'],[b'7 years  exp'],[b'Manager'],[b'Information Technology'],"['\nWillingness to test out and learn new technical \xa0\xa0\xa0\xa0\xa0solutions\nStrong attention to detail\nFlexible to work in cross functional team\n, \nFast learner and a team player\nGood verbal and communication skills\n']"
25,[b'MCF-2020-0071259'],"[b'Permanent, Full Time']","[b'Manager, Digital Experience - Global Finance']",[b'JOHNSON &amp; JOHNSON PTE. LTD.'],[b'Posted 25 Mar 2020'],"[b'<div class=""lh-solid""><span class=""dib"">$8,000</span><span class=""dib""><span class=""f5 fw4 ph1"">to</span>$16,000</span></div>']",[b'Monthly'],[b'5 years  exp'],[b'Manager'],[b'Information Technology'],"['\nIdentify and translate conceptual user journey, design and user requirements into feasible solutions to project team, solution designers and developers\nFormulate and define detailed project scope, use cases, requirements, wireframes and journey maps\nDevelop design and digital initiatives factoring Human Centric experiences to improve user experience\nUnderstanding of data Science capabilities for Recommendation Engine, collaboration and other cognitive capabilities of digital platform\nManage and engage SMEs, internal stakeholders, IT, wider development teams, data analytics teams and other partners\nDrive innovation with experimentation, Iterative hypothesis testing and validation, prototyping and creative thinking\nWork with peers, stakeholders to prioritize incident management and resolution\nDefine and execute change management and training activities\nMaintain a product backlog and continuously improve the features of the digital platform\nDigital Platform Governance\nKeep up-to-date with latest technology trends in the space of data analytics and data science\n, \n5 to 8 years of relevant experience in the areas of digital transformation, UX design and human-machine collaboration\nExperience in Design Thinking / Human-centred Design\nOperational excellence mind-set and experience, data driven, excellent problem-solving skills and adept at simplifying complexity and developing scalable propositions\nProven track record of taking ownership and driving results. Ability to effectively lead and work with a variety of organizations, management levels, cultures, and personalities\nExceptional interpersonal and communication (both written and verbal) skills. Experience communicating with both technical and non-technical stakeholders across multiple teams\nEnergetic, highly organized, assertive with good negotiation and problem-solving skills to deal in situations whereby groups may not agree on every point, and to intervene and escalate when necessary\nWorking knowledge of digital platform or BI platform\nStrong skills in program management, planning and project implementation\nStrong sense of ownership and entrepreneurship spirit to get things done\nGood techno-functional skills\nAdvanced quantitative and analytical skills\nStructured thinking and strong problem-solving capability\nResult oriented and driven to succeed\nWorking understanding of Agile methodology\nIndividual with consulting background is preferred but not a must\nAbility to lead and inspire individuals, foster teamwork and drive for common goals and achievements\nGood written and oral communication skills\n']"
